state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
CT,CT-HD-41,D,Safe,Alexander Antipas,Joe de la Cruz,D,,,0.5443579555389412,R,09041,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_41,https://ballotpedia.org/Joe_de_la_Cruz,https://ballotpedia.org/Alexander_Antipas,
CT,CT-HD-46,D,Safe,Robert Bell,Emmett Riley,D,,,0.5374168691552158,R,09046,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_46,https://ballotpedia.org/Emmett_Riley,https://robertbell2020.com/,
CT,CT-HD-49,D,Safe,,Susan Johnson,D,,,0.5331769699673807,R,09049,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_49,https://ballotpedia.org/Susan_Johnson_(Connecticut_Representative),,
CT,CT-HD-19,D,Safe,,Tammy Exum,D,,,0.5191241641694754,R,09019,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_19,https://ballotpedia.org/Tammy_Exum,,
CT,CT-HD-98,D,Safe,,Sean Scanlon,D,,,0.5131556257649847,R,09098,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_98,https://ballotpedia.org/Sean_Scanlon,,
CT,CT-HD-33,D,Safe,Linda Szynkowicz,Brandon Chafee,D,,,0.5114697955418352,R,09033,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_33,https://www.brandonchafee.com/,https://szynkowicz2020.com/,
CT,CT-HD-91,D,Safe,Thomas Figlar,Michael D'Agostino,D,,,0.5020922141896741,R,09091,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_91,https://ballotpedia.org/Michael_D'Agostino,https://ballotpedia.org/Thomas_Figlar,
CT,CT-HD-88,D,Safe,Kathleen Hoyt,Joshua Elliott,D,,,0.4851772352625519,R,09088,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_88,https://ballotpedia.org/Joshua_Elliott_(Connecticut),https://www.hoytforhamden.com/,
CT,CT-HD-15,D,Safe,,Bobby Gibson,D,,,0.4594936479894847,R,09015,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_15,https://ballotpedia.org/Bobby_Gibson,,
CT,CT-HD-54,D,Safe,,Gregory Haddad,D,,,0.4458309466817001,R,09054,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_54,https://www.gregghaddad.com/,,
CT,CT-SD-29,D,Likely,Jessica Alba,Mae Flexer,D,,,0.4280332583673495,R,09029,SD,https://ballotpedia.org/Connecticut_State_Senate_District_29,https://ballotpedia.org/Mae_Flexer,https://ballotpedia.org/Jessica_Alba,
CT,CT-SD-16,R,Safe,Robert C. Sampson,Jack Perry,R,,,0.414831808891006,R,09016,SD,https://ballotpedia.org/Connecticut_State_Senate_District_16,https://ballotpedia.org/Jack_Perry,https://ballotpedia.org/Robert_C._Sampson,
CT,CT-SD-34,R,Safe,"Paul Cicarella, Jr.",April Capone,R,,,0.413873128613893,R,09034,SD,https://ballotpedia.org/Connecticut_State_Senate_District_34,https://ballotpedia.org/April_Capone,"https://ballotpedia.org/Paul_Cicarella,_Jr.",
CT,CT-SD-21,R,Safe,Kevin C. Kelly,,R,,,0.4105834684931838,R,09021,SD,https://ballotpedia.org/Connecticut_State_Senate_District_21,,https://ballotpedia.org/Kevin_C._Kelly,
CT,CT-SD-31,R,Safe,Henri Martin,Mary Fortier,R,,,0.3851748234882698,R,09031,SD,https://ballotpedia.org/Connecticut_State_Senate_District_31,https://ballotpedia.org/Mary_Fortier,https://ballotpedia.org/Henri_Martin,
CT,CT-SD-32,R,Safe,Eric Berthel,Jeff Desmarais,R,,,0.3198784465761849,R,09032,SD,https://ballotpedia.org/Connecticut_State_Senate_District_32,https://ballotpedia.org/Jeff_Desmarais,https://ballotpedia.org/Eric_C._Berthel,
CT,CT-SD-9,D,Safe,Richie Ruglio,Matthew L. Lesser,D,,,0.1778695591879556,R,09009,SD,https://ballotpedia.org/Connecticut_State_Senate_District_9,https://ballotpedia.org/Matthew_Lesser,https://ballotpedia.org/Richie_Ruglio,
CT,CT-SD-19,D,Safe,Steve Weir,Catherine Osten,D,,,0.1766063924077346,R,09019,SD,https://ballotpedia.org/Connecticut_State_Senate_District_19,https://ballotpedia.org/Catherine_Osten,https://ballotpedia.org/Steve_Weir,
CT,CT-SD-22,D,Safe,Steven Choi,Marilyn Moore,D,,,0.1654971571210651,R,09022,SD,https://ballotpedia.org/Connecticut_State_Senate_District_22,https://ballotpedia.org/Marilyn_Moore,https://ballotpedia.org/Steven_Choi,
CT,CT-SD-23,D,Safe,Josiah Israel,Dennis Bradley,D,,,0.1345094752582106,R,09023,SD,https://ballotpedia.org/Connecticut_State_Senate_District_23,https://ballotpedia.org/Dennis_Bradley,https://ballotpedia.org/Josiah_Israel,
CT,CT-SD-1,D,Safe,Barbara Ruhe,John Fonfara,D,,,0.1161287405111756,R,09001,SD,https://ballotpedia.org/Connecticut_State_Senate_District_1,https://ballotpedia.org/John_Fonfara,https://ballotpedia.org/Barbara_Ruhe,
CT,CT-SD-10,D,Safe,Carlos Alvarado,Gary Winfield,D,,,0.1137555546176433,R,09010,SD,https://ballotpedia.org/Connecticut_State_Senate_District_10,https://ballotpedia.org/Gary_Winfield,https://ballotpedia.org/Carlos_Alvarado,
CT,CT-SD-27,D,Safe,Eva Maldonado,Carlo Leone,D,,,0.1067035266169439,R,09027,SD,https://ballotpedia.org/Connecticut_State_Senate_District_27,https://ballotpedia.org/Carlo_Leone,https://ballotpedia.org/Eva_Maldonado,
CT,CT-SD-3,D,Safe,,Saud Anwar,D,,,0.100403369248672,R,09003,SD,https://ballotpedia.org/Connecticut_State_Senate_District_3,https://ballotpedia.org/Saud_Anwar,,
CT,CT-SD-11,D,Safe,Jameson White,Martin Looney,D,,,0.0963473678498429,R,09011,SD,https://ballotpedia.org/Connecticut_State_Senate_District_11,https://ballotpedia.org/Martin_Looney,https://ballotpedia.org/Jameson_White,
CT,CT-SD-15,D,Safe,,Joan Hartley,D,,,0.0940784911940092,R,09015,SD,https://ballotpedia.org/Connecticut_State_Senate_District_15,https://ballotpedia.org/Joan_Hartley,,
CT,CT-SD-25,D,Safe,Ellie Kousidis,Bob Duff,D,,,0.0919959241014634,R,09025,SD,https://ballotpedia.org/Connecticut_State_Senate_District_25,https://ballotpedia.org/Bob_Duff_(Connecticut),https://ballotpedia.org/Ellie_Kousidis,
CT,CT-SD-2,D,Safe,,Douglas McCrory,D,,,0.0879471580254804,R,09002,SD,https://ballotpedia.org/Connecticut_State_Senate_District_2,https://ballotpedia.org/Douglas_McCrory,,
CT,CT-SD-5,D,Safe,Phillip Chabot,Derek Slap,D,,,0.0796747722380662,R,09005,SD,https://ballotpedia.org/Connecticut_State_Senate_District_5,https://ballotpedia.org/Derek_Slap,https://ballotpedia.org/Phillip_Chabot,
