state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
TX,TX-HD-20,R,Safe,Terry Wilson,Jessica Tiedt,R,,,3.825200629473088,D,48020,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_20,https://www.jessica4tx.com/,http://www.terrywilsonfortexas.com/,
TX,TX-HD-44,R,Safe,John Kuempel,Robert M. Bohmfalk,R,Julian Mardock,L,3.608888594116476,D,48044,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_44,https://ballotpedia.org/Robert_M._Bohmfalk,http://johnkuempel.com/,https://ballotpedia.org/Julian_Mardock
TX,TX-HD-118,D,Safe,Adam Salyer,Leo Pacheco,D,Eric Velasquez,L,3.5696731442904257,D,48118,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_118,https://www.votepacheco.com/,https://adamsalyerforstaterep.com/,https://ballotpedia.org/Eric_Velasquez
TX,TX-HD-73,R,Safe,Kyle Biedermann,Stephanie Phillips,R,,,3.551964691624512,D,48073,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_73,https://www.stephanie4tx73.com/,http://kylebiedermann.com/,
TX,TX-HD-41,D,Safe,John Guerra,Robert Guerra,D,,,3.0998715730194815,D,48041,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_41,http://voteguerra.com/,https://ballotpedia.org/John_Guerra,
TX,TX-HD-74,D,Safe,Ruben Falcon,Eddie Morales Jr.,Open,,,2.931698552332487,D,48074,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_74,https://moralesfortexas.com/,https://www.falcon4texas.com/,
TX,TX-HD-144,D,Safe,Tony Salas,Mary Ann Perez,D,,,2.7746679288285407,D,48144,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_144,http://votemaryannperez.com/,https://ballotpedia.org/Tony_Salas,
TX,TX-HD-90,D,Safe,Elva Camacho,Ramon Romero Jr.,D,,,2.2308791520201634,D,48090,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_90,http://www.ramonromerojr.com/,https://ballotpedia.org/Elva_Camacho,
TX,TX-HD-103,D,Safe,Jerry Fortenberry,Rafael Anchia,D,,,2.007554882938506,D,48103,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_103,http://rafaelanchia.com/,http://www.fortenberryfortexas.com/,
TX,TX-HD-31,D,Safe,Marian Knowlton,Ryan Guillen,D,,,1.8507533779913536,D,48031,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_31,https://www.ryanguillen.com/,https://www.marianfortexas.com/,
